source_name,segment,instrument,clicked_year,month_label,date,daily_turnover,daily_volume,active_trading_days,source_level,raw_col_1,raw_col_2,raw_col_3,raw_col_4,raw_col_5,raw_col_6,raw_col_7,raw_col_8,raw_col_9,raw_col_10,raw_col_11,raw_col_12,raw_col_13,raw_col_14,raw_col_15,raw_col_16,raw_col_17,raw_col_18,raw_col_19
equity_derivatives,Equity Derivatives,Futures,2020-2021,Jul-2020,2020-07-27,34821.78,526244.0,23.0,daily_table,27-Jul-2020,"5,26,244","34,821.78",-,-,"14,96,870","1,03,492.11","1,53,96,734","10,46,624.18","7,200.33",0.95,"17,33,296","1,34,054.15","2,239.82",0.49,"1,91,53,144","13,18,992.22","1,47,754.04",0.89
equity_derivatives,Equity Derivatives,Futures,2020-2021,Jul-2020,2020-07-28,39954.29,599921.0,23.0,daily_table,28-Jul-2020,"5,99,921","39,954.29",-,-,"17,12,227","1,19,443.51","2,18,48,918","14,68,281.83","8,739.73",0.87,"16,83,958","1,28,138.40","1,817.62",0.45,"2,58,45,024","17,55,818.03","1,69,955.15",0.83
equity_derivatives,Equity Derivatives,Futures,2020-2021,Jul-2020,2020-07-29,45070.91,652483.0,23.0,daily_table,29-Jul-2020,"6,52,483","45,070.91",-,-,"16,36,902","1,16,406.10","2,94,17,932","19,93,876.20","9,178.76",0.96,"13,71,283","1,07,583.74","1,699.32",0.48,"3,30,78,600","22,62,936.95","1,72,355.09",0.93
equity_derivatives,Equity Derivatives,Futures,2020-2021,Jul-2020,2020-07-30,46207.68,678978.0,23.0,daily_table,30-Jul-2020,"6,78,978","46,207.68",-,-,"15,16,412","1,07,899.88","5,95,11,559","39,36,485.11","9,844.32",0.85,"12,40,362","97,435.66","2,011.16",0.56,"6,29,47,311","41,88,028.33","1,65,963.04",0.84
equity_derivatives,Equity Derivatives,Futures,2020-2021,Jul-2020,2020-07-31,32717.54,503725.0,23.0,daily_table,31-Jul-2020,"5,03,725","32,717.54",-,-,"9,17,761","66,746.11","1,40,18,250","9,59,974.31","7,848.60",0.94,"10,02,127","77,694.49","2,419.41",0.53,"1,64,41,863","11,37,132.45","1,09,731.66",0.91
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-01,18213.66,219779.0,21.0,daily_table,01-Jul-2021,"2,19,779","18,213.66",-,-,"5,33,358","42,389.60","8,61,48,293","82,42,710.36","13,739.34",0.86,"13,26,104","1,06,431.08","2,256.86",0.37,"8,82,27,534","84,09,744.70","76,599.46",0.85
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-02,19982.11,240165.0,21.0,daily_table,02-Jul-2021,"2,40,165","19,982.11",-,-,"5,64,895","45,588.46","2,44,72,655","24,03,441.36","11,104.84",0.91,"15,09,263","1,24,188.07","2,557.99",0.38,"2,67,86,978","25,93,200.00","79,233.40",0.87
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-05,18248.12,218211.0,21.0,daily_table,05-Jul-2021,"2,18,211","18,248.12",-,-,"5,92,372","49,138.10","2,58,21,284","25,14,357.24","9,354.44",0.95,"16,09,309","1,35,153.73","2,881.82",0.39,"2,82,41,176","27,16,897.19","79,622.48",0.91
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-06,22040.2,259252.0,21.0,daily_table,06-Jul-2021,"2,59,252","22,040.20",-,-,"7,84,398","65,022.67","4,52,94,036","44,24,628.58","15,258.51",0.91,"22,19,568","1,88,754.66","3,977.44",0.41,"4,85,57,254","47,00,446.11","1,06,298.82",0.88
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-07,17015.31,201694.0,21.0,daily_table,07-Jul-2021,"2,01,694","17,015.31",-,-,"6,43,611","53,262.06","4,48,81,361","44,21,843.27","12,855.25",0.94,"18,28,247","1,56,840.42","3,220.95",0.36,"4,75,54,913","46,48,961.06","86,353.57",0.91
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-08,30082.13,360129.0,21.0,daily_table,08-Jul-2021,"3,60,129","30,082.13",-,-,"6,37,009","50,737.21","10,51,98,873","1,02,68,425.23","17,729.18",0.92,"17,36,633","1,43,796.19","2,785.80",0.42,"10,79,32,644","1,04,93,040.76","1,01,334.32",0.91
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-09,24786.49,297036.0,21.0,daily_table,09-Jul-2021,"2,97,036","24,786.49",-,-,"5,89,410","48,099.22","3,17,23,540","31,04,534.44","15,069.19",0.95,"18,11,163","1,55,421.40","2,813.36",0.39,"3,44,21,149","33,32,841.55","90,768.26",0.91
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-12,21954.96,263346.0,21.0,daily_table,12-Jul-2021,"2,63,346","21,954.96",-,-,"5,73,261","47,205.33","3,53,10,535","34,93,187.66","12,836.58",0.96,"17,51,750","1,48,323.90","2,660.56",0.37,"3,78,98,892","37,10,671.85","84,657.43",0.93
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-13,22762.71,269997.0,21.0,daily_table,13-Jul-2021,"2,69,997","22,762.71",-,-,"5,49,475","44,902.21","3,76,81,031","37,04,765.45","12,437.21",0.90,"16,50,682","1,38,902.33","2,344.92",0.37,"4,01,51,185","39,11,332.70","82,447.05",0.87
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-14,18197.34,215180.0,21.0,daily_table,14-Jul-2021,"2,15,180","18,197.34",-,-,"5,69,255","46,990.23","4,59,84,081","45,66,676.64","12,791.92",0.96,"19,10,394","1,63,133.24","2,696.57",0.37,"4,86,78,910","47,94,997.45","80,676.06",0.92
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-15,18214.66,214807.0,21.0,daily_table,15-Jul-2021,"2,14,807","18,214.66",-,-,"6,30,908","51,268.09","9,26,43,524","90,58,237.45","14,798.91",0.97,"22,74,167","1,90,180.14","3,055.08",0.35,"9,57,63,406","93,17,900.34","87,336.74",0.95
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-16,15768.05,185618.0,21.0,daily_table,16-Jul-2021,"1,85,618","15,768.05",-,-,"6,94,140","55,707.29","2,57,50,180","25,37,319.68","10,945.59",1.00,"26,46,642","2,17,627.38","3,315.00",0.35,"2,92,76,580","28,26,422.40","85,735.93",0.92
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-19,30320.92,363528.0,21.0,daily_table,19-Jul-2021,"3,63,528","30,320.92",-,-,"7,70,972","63,702.32","4,25,73,028","41,26,949.42","15,559.46",0.93,"25,55,996","2,15,576.10","2,999.30",0.41,"4,62,63,524","44,36,548.76","1,12,582.00",0.89
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-20,30805.24,375120.0,21.0,daily_table,20-Jul-2021,"3,75,120","30,805.24",-,-,"8,29,511","67,065.31","5,56,23,208","53,52,529.50","18,455.47",0.94,"30,13,225","2,55,081.04","3,256.44",0.4,"5,98,41,064","57,05,481.09","1,19,582.46",0.9
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-22,27807.33,334947.0,21.0,daily_table,22-Jul-2021,"3,34,947","27,807.33",-,-,"9,69,348","79,577.64","10,34,38,366","97,39,836.59","16,663.78",0.88,"33,64,002","2,82,518.02","3,437.44",0.37,"10,81,06,663","1,01,29,739.58","1,27,486.19",0.86
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-23,27866.69,332295.0,21.0,daily_table,23-Jul-2021,"3,32,295","27,866.69",-,-,"10,60,183","88,212.85","3,71,10,831","31,25,493.35","14,935.14",0.90,"33,21,532","2,80,896.91","3,056.70",0.39,"4,18,24,841","35,22,469.80","1,34,071.38",0.84
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-26,21984.2,264270.0,21.0,daily_table,26-Jul-2021,"2,64,270","21,984.20",-,-,"15,94,203","1,28,898.72","3,77,07,706","31,80,403.86","13,285.19",1.00,"32,92,613","2,72,827.57","2,634.74",0.39,"4,28,58,792","36,04,114.35","1,66,802.85",0.93
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-27,29469.43,357328.0,21.0,daily_table,27-Jul-2021,"3,57,328","29,469.43",-,-,"19,18,282","1,53,433.43","5,18,93,416","43,56,686.33","15,984.26",0.99,"37,00,541","3,01,094.32","2,926.40",0.48,"5,78,69,567","48,40,683.51","2,01,813.52",0.94
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-28,43165.68,528962.0,21.0,daily_table,28-Jul-2021,"5,28,962","43,165.68",-,-,"18,29,221","1,44,854.47","7,85,31,703","65,08,428.25","21,378.63",0.94,"26,73,610","2,18,903.65","2,742.83",0.47,"8,35,63,496","69,15,352.05","2,12,141.61",0.92
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-29,37248.53,453278.0,21.0,daily_table,29-Jul-2021,"4,53,278","37,248.53",-,-,"19,90,594","1,62,553.49","10,95,94,684","91,89,801.03","16,634.45",0.96,"27,60,746","2,37,910.56","4,392.98",0.42,"11,47,99,302","96,27,513.61","2,20,829.45",0.94
equity_derivatives,Equity Derivatives,Futures,2021-2022,Jul-2021,2021-07-30,21593.09,262563.0,21.0,daily_table,30-Jul-2021,"2,62,563","21,593.09",-,-,"9,53,957","79,524.36","3,09,80,720","25,78,941.20","12,360.56",0.96,"23,81,847","2,04,815.01","4,893.46",0.39,"3,45,79,087","28,84,873.66","1,18,371.47",0.9
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-01,39338.92,491610.0,21.0,daily_table,01-Jul-2022,"4,91,610","39,338.92",-,-,"10,05,086","61,410.15","6,41,11,796","51,85,622.15","33,084.50",0.90,"32,18,802","2,07,882.84","4,700.80",0.63,"6,88,27,294","54,94,254.06","1,38,534.37",0.89
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-04,28247.55,349285.0,21.0,daily_table,04-Jul-2022,"3,49,285","28,247.55",-,-,"7,17,924","44,370.53","7,17,57,373","58,58,751.95","29,947.24",0.90,"22,84,237","1,49,743.18","3,238.19",0.47,"7,51,08,819","60,81,113.21","1,05,803.51",0.88
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-05,37365.02,457477.0,21.0,daily_table,05-Jul-2022,"4,57,477","37,365.02",-,-,"7,70,621","47,271.54","11,01,39,953","90,15,290.25","36,588.52",0.93,"23,89,692","1,54,689.51","3,170.66",0.47,"11,37,57,743","92,54,616.32","1,24,395.74",0.92
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-06,44405.84,542428.0,21.0,daily_table,06-Jul-2022,"5,42,428","44,405.84",-,-,"8,43,473","52,109.47","15,23,57,468","1,25,41,093.68","42,278.55",0.90,"24,82,071","1,62,219.62","3,225.22",0.5,"15,62,25,440","1,27,99,828.61","1,42,019.08",0.89
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-07,35296.05,423085.0,21.0,daily_table,07-Jul-2022,"4,23,085","35,296.05",-,-,"8,28,396","51,021.65","25,27,94,234","2,12,31,700.09","40,327.22",1.05,"25,22,491","1,62,469.84","3,265.91",0.47,"25,65,68,206","2,14,80,487.63","1,29,910.83",1.04
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-08,27560.45,329495.0,21.0,daily_table,08-Jul-2022,"3,29,495","27,560.45",-,-,"7,75,014","48,283.50","5,15,07,686","43,49,249.47","24,826.74",1.03,"28,13,863","1,81,423.62","3,480.91",0.49,"5,54,26,058","46,06,517.04","1,04,151.60",0.99
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-11,32036.11,382227.0,21.0,daily_table,11-Jul-2022,"3,82,227","32,036.11",-,-,"8,68,406","52,867.77","7,32,17,376","61,98,551.84","28,349.31",0.91,"33,96,736","2,14,567.43","3,827.10",0.49,"7,78,64,745","64,98,023.15","1,17,080.29",0.89
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-12,32385.62,389169.0,21.0,daily_table,12-Jul-2022,"3,89,169","32,385.62",-,-,"7,05,535","43,194.21","9,01,28,929","75,58,047.84","29,666.06",0.93,"26,73,733","1,70,059.45","3,022.48",0.49,"9,38,97,366","78,03,687.12","1,08,268.37",0.91
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-13,34176.32,411906.0,21.0,daily_table,13-Jul-2022,"4,11,906","34,176.32",-,-,"7,41,634","46,319.75","12,53,02,389","1,05,89,155.15","35,934.88",0.97,"26,54,735","1,70,988.38","2,852.56",0.51,"12,91,10,664","1,08,40,639.60","1,19,283.51",0.96
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-14,33622.7,407819.0,21.0,daily_table,14-Jul-2022,"4,07,819","33,622.70",-,-,"8,02,831","49,356.27","26,16,69,354","2,19,77,820.75","40,986.17",0.95,"29,51,211","1,86,853.90","2,869.30",0.51,"26,58,31,215","2,22,47,653.62","1,26,834.44",0.95
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-15,28846.61,348651.0,21.0,daily_table,15-Jul-2022,"3,48,651","28,846.61",-,-,"7,82,422","48,711.32","6,11,30,433","51,14,724.99","27,415.47",0.97,"31,83,833","2,08,677.26","3,096.29",0.52,"6,54,45,339","54,00,960.18","1,08,069.69",0.94
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-18,28375.16,337150.0,21.0,daily_table,18-Jul-2022,"3,37,150","28,375.16",-,-,"9,56,908","60,321.38","7,74,46,006","65,49,818.05","28,741.79",0.95,"38,51,487","2,50,788.61","3,590.98",0.49,"8,25,91,551","68,89,303.20","1,21,029.31",0.92
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-19,32925.77,388328.0,21.0,daily_table,19-Jul-2022,"3,88,328","32,925.77",-,-,"9,29,799","60,174.82","12,08,03,293","1,02,37,940.97","39,308.62",0.89,"35,97,740","2,42,729.22","3,452.79",0.47,"12,57,19,160","1,05,73,770.78","1,35,862.00",0.88
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-20,37538.97,439201.0,21.0,daily_table,20-Jul-2022,"4,39,201","37,538.97",-,-,"11,22,223","70,706.98","13,00,79,991","1,12,93,969.98","35,815.17",1.02,"46,44,980","3,01,696.44","4,116.52",0.49,"13,62,86,395","1,17,03,912.37","1,48,177.64",1.0
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-21,33304.31,386800.0,21.0,daily_table,21-Jul-2022,"3,86,800","33,304.31",-,-,"11,54,256","73,760.30","26,44,11,358","2,31,09,208.49","39,342.29",1.01,"41,21,071","2,76,961.38","3,716.41",0.5,"27,00,73,485","2,34,93,234.48","1,50,123.31",1.0
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-22,32529.3,372682.0,21.0,daily_table,22-Jul-2022,"3,72,682","32,529.30",-,-,"13,45,601","89,255.41","6,84,84,594","60,27,018.83","31,761.72",0.87,"48,44,685","3,35,212.58","3,925.73",0.48,"7,50,47,562","64,84,016.12","1,57,472.16",0.83
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-25,33812.42,388634.0,21.0,daily_table,25-Jul-2022,"3,88,634","33,812.42",-,-,"21,56,569","1,42,317.45","8,73,85,316","77,22,942.95","34,338.27",0.92,"51,48,254","3,57,499.49","3,564.79",0.53,"9,50,78,773","82,56,572.31","2,14,032.93",0.9
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-26,34900.74,405761.0,21.0,daily_table,26-Jul-2022,"4,05,761","34,900.74",-,-,"23,99,546","1,54,984.96","9,78,60,529","84,79,802.72","32,999.53",0.95,"51,81,424","3,52,801.08","3,455.95",0.52,"10,58,47,260","90,22,489.50","2,26,341.18",0.93
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-27,40914.07,474450.0,21.0,daily_table,27-Jul-2022,"4,74,450","40,914.07",-,-,"21,26,431","1,38,771.81","11,64,28,589","1,02,13,200.92","35,771.66",0.89,"40,33,587","2,76,296.45","3,017.08",0.52,"12,30,63,057","1,06,69,183.25","2,18,474.62",0.87
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-28,56453.94,643627.0,21.0,daily_table,28-Jul-2022,"6,43,627","56,453.94",-,-,"23,81,818","1,56,274.27","25,28,22,959","2,25,43,435.75","41,099.64",0.99,"36,59,778","2,52,825.95","4,472.02",0.46,"25,95,08,182","2,30,08,989.91","2,58,299.87",0.98
equity_derivatives,Equity Derivatives,Futures,2022-2023,Jul-2022,2022-07-29,31878.92,357914.0,21.0,daily_table,29-Jul-2022,"3,57,914","31,878.92",-,-,"10,82,528","72,363.14","7,44,27,604","66,90,792.71","34,121.98",0.93,"35,61,363","2,47,478.08","5,472.20",0.43,"7,94,29,409","70,42,512.85","1,43,836.24",0.9
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-03,22572.11,275461.0,21.0,daily_table,03-Jul-2023,"2,75,461","22,572.11",-,-,"8,37,888","65,838.72","23,58,01,400","2,26,16,750.41","61,394.84",0.80,"36,92,425","2,97,381.12","5,444.59",0.39,"24,06,07,174","2,30,02,542.36","1,55,250.26",0.79
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-04,24920.73,312921.0,21.0,daily_table,04-Jul-2023,"3,12,921","24,920.73",-,-,"8,64,407","68,965.85","46,45,89,117","4,19,13,561.72","77,129.70",0.90,"36,64,582","3,00,476.82","5,639.87",0.45,"46,94,31,027","4,23,07,925.12","1,76,656.15",0.9
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-05,16254.69,202032.0,21.0,daily_table,05-Jul-2023,"2,02,032","16,254.69",-,-,"8,88,834","69,828.38","23,25,70,367","2,37,70,534.86","54,712.47",1.01,"41,50,516","3,46,105.90","6,399.49",0.41,"23,78,11,749","2,42,02,723.83","1,47,195.03",0.99
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-06,20682.67,254646.0,21.0,daily_table,06-Jul-2023,"2,54,646","20,682.67",-,-,"8,67,707","66,902.81","45,85,28,872","4,88,85,088.28","64,989.84",0.92,"40,91,541","3,29,297.07","6,006.03",0.4,"46,37,42,766","4,93,01,970.83","1,58,581.35",0.91
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-07,29895.13,367444.0,21.0,daily_table,07-Jul-2023,"3,67,444","29,895.13",-,-,"9,13,688","70,637.99","16,68,25,833","1,66,97,747.24","53,984.15",0.95,"42,26,028","3,43,056.47","6,037.05",0.45,"17,23,32,993","1,71,41,336.83","1,60,554.32",0.93
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-10,19716.58,248677.0,21.0,daily_table,10-Jul-2023,"2,48,677","19,716.58",-,-,"8,59,088","65,577.77","21,70,72,887","2,10,43,782.53","54,451.58",0.97,"45,34,737","3,56,895.36","5,835.45",0.44,"22,27,15,389","2,14,85,972.24","1,45,581.38",0.96
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-11,21858.13,276349.0,21.0,daily_table,11-Jul-2023,"2,76,349","21,858.13",-,-,"7,99,802","62,926.19","36,48,62,408","3,24,13,431.36","53,564.56",0.96,"38,15,787","3,12,108.71","5,038.55",0.45,"36,97,54,346","3,28,10,324.39","1,43,387.43",0.95
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-12,19442.12,246951.0,21.0,daily_table,12-Jul-2023,"2,46,951","19,442.12",-,-,"8,76,235","69,015.24","24,16,98,074","2,42,94,522.19","52,306.23",1.08,"39,18,687","3,10,946.99","4,696.88",0.47,"24,67,39,947","2,46,93,926.54","1,45,460.47",1.07
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-13,31763.04,403730.0,21.0,daily_table,13-Jul-2023,"4,03,730","31,763.04",-,-,"9,59,428","72,122.28","48,58,87,249","5,13,71,153.17","67,117.16",1.01,"46,38,143","3,54,929.20","4,934.15",0.49,"49,18,88,550","5,18,29,967.69","1,75,936.63",1.01
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-14,25066.18,310573.0,21.0,daily_table,14-Jul-2023,"3,10,573","25,066.18",-,-,"8,76,150","65,245.28","16,77,04,816","1,65,49,405.32","51,762.51",1.06,"50,60,116","3,76,818.34","4,918.42",0.47,"17,39,51,655","1,70,16,535.12","1,46,992.39",1.04
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-17,29523.11,384138.0,21.0,daily_table,17-Jul-2023,"3,84,138","29,523.11",-,-,"9,93,011","74,948.68","24,23,77,677","2,33,47,351.36","63,337.79",0.91,"59,93,247","4,53,006.53","5,934.39",0.43,"24,97,48,073","2,39,04,829.68","1,73,743.97",0.89
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-18,33267.65,424924.0,21.0,daily_table,18-Jul-2023,"4,24,924","33,267.65",-,-,"9,97,061","77,089.43","49,29,67,389","4,45,28,552.42","91,211.90",0.98,"53,81,510","4,23,556.47","5,543.95",0.45,"49,97,70,884","4,50,62,465.97","2,07,112.93",0.97
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-19,23446.79,287404.0,21.0,daily_table,19-Jul-2023,"2,87,404","23,446.79",-,-,"9,29,205","71,868.65","24,99,39,008","2,54,60,020.17","60,000.74",0.98,"51,27,307","4,06,178.55","5,046.30",0.46,"25,62,82,924","2,59,61,514.16","1,60,362.48",0.97
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-20,31449.12,382465.0,21.0,daily_table,20-Jul-2023,"3,82,465","31,449.12",-,-,"10,83,977","83,965.04","50,45,81,677","5,36,96,976.48","74,379.96",0.94,"49,65,312","3,89,211.98","4,833.49",0.46,"51,10,13,431","5,42,01,602.62","1,94,627.61",0.94
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-21,33666.45,402266.0,21.0,daily_table,21-Jul-2023,"4,02,266","33,666.45",-,-,"15,65,196","1,18,355.90","20,00,21,839","1,62,02,304.07","59,958.41",1.02,"75,57,920","5,79,048.27","6,262.76",0.51,"20,95,47,221","1,69,33,374.69","2,18,243.52",0.99
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-24,30731.86,366335.0,21.0,daily_table,24-Jul-2023,"3,66,335","30,731.86",-,-,"23,05,766","1,79,070.69","25,33,92,391","2,05,14,573.47","60,916.60",0.97,"68,13,929","5,44,732.95","5,313.84",0.49,"26,28,78,421","2,12,69,108.97","2,76,032.99",0.95
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-25,31963.23,385259.0,21.0,daily_table,25-Jul-2023,"3,85,259","31,963.23",-,-,"24,76,967","1,90,094.69","42,79,00,844","3,46,26,253.83","62,802.39",0.99,"62,84,533","4,98,141.76","4,709.07",0.47,"43,70,47,603","3,53,46,453.51","2,89,569.38",0.98
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-26,34319.37,409123.0,21.0,daily_table,26-Jul-2023,"4,09,123","34,319.37",-,-,"22,56,735","1,74,840.27","27,83,77,551","2,16,89,248.11","49,869.23",0.82,"54,62,730","4,37,463.43","4,766.39",0.47,"28,65,06,139","2,23,35,871.18","2,63,795.26",0.81
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-27,61012.23,735194.0,21.0,daily_table,27-Jul-2023,"7,35,194","61,012.23",-,-,"26,47,613","2,07,391.50","71,67,53,247","5,61,00,290.57","77,177.37",0.94,"44,35,604","3,56,589.18","5,493.10",0.53,"72,45,71,658","5,67,25,283.48","3,51,074.20",0.93
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-28,27846.98,338977.0,21.0,daily_table,28-Jul-2023,"3,38,977","27,846.98",-,-,"9,51,113","75,040.63","17,35,21,162","1,39,28,892.90","47,257.53",0.99,"35,57,820","2,87,175.51","6,266.95",0.5,"17,83,69,072","1,43,18,956.02","1,56,412.09",0.98
equity_derivatives,Equity Derivatives,Futures,2023-2024,Jul-2023,2023-07-31,19046.77,231466.0,21.0,daily_table,31-Jul-2023,"2,31,466","19,046.77",-,-,"8,39,440","66,914.66","19,99,78,924","1,61,54,437.37","43,005.94",0.92,"33,25,547","2,71,991.77","5,769.18",0.46,"20,43,75,377","1,65,12,390.57","1,34,736.55",0.91
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-01,21090.6,311819.0,22.0,daily_table,01-Jul-2024,"3,11,819","21,090.60",-,-,"13,24,295","1,05,236.79","26,18,41,766","2,11,60,088.44","47,094.83",0.90,"46,00,570","3,74,594.87","8,300.84",0.4,"26,80,78,450","2,16,61,010.70","1,81,723.06",0.88
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-02,29755.0,438276.0,22.0,daily_table,02-Jul-2024,"4,38,276","29,755.00",-,-,"16,74,407","1,31,619.20","52,78,46,797","4,46,87,349.16","69,125.76",0.95,"54,37,518","4,35,524.97","9,075.85",0.44,"53,53,96,998","4,52,84,248.33","2,39,575.81",0.94
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-03,37639.98,530600.0,22.0,daily_table,03-Jul-2024,"5,30,600","37,639.98",-,-,"15,69,214","1,26,690.93","69,59,63,345","5,35,31,465.35","64,539.01",0.90,"49,00,162","4,05,193.96","8,217.93",0.41,"70,29,63,321","5,41,00,990.22","2,37,087.85",0.9
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-04,25094.88,368793.0,22.0,daily_table,04-Jul-2024,"3,68,793","25,094.88",-,-,"14,63,104","1,17,556.50","61,74,03,690","3,91,33,139.36","53,699.45",1.02,"52,64,574","4,28,098.30","8,578.45",0.41,"62,45,00,161","3,97,03,889.04","2,04,929.28",1.01
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-05,31401.05,458603.0,22.0,daily_table,05-Jul-2024,"4,58,603","31,401.05",-,-,"14,74,811","1,18,436.90","17,70,39,680","1,30,21,683.87","42,189.28",0.91,"55,36,697","4,54,591.06","8,418.60",0.45,"18,45,09,791","1,36,26,112.88","2,00,445.83",0.89
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-08,20956.15,302905.0,22.0,daily_table,08-Jul-2024,"3,02,905","20,956.15",-,-,"15,09,880","1,20,746.16","31,44,84,562","2,60,75,230.68","51,457.22",0.89,"55,44,045","4,47,947.54","8,339.71",0.43,"32,18,41,392","2,66,64,880.53","2,01,499.24",0.88
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-09,18430.48,276781.0,22.0,daily_table,09-Jul-2024,"2,76,781","18,430.48",-,-,"13,40,039","1,05,548.36","40,23,87,300","3,42,52,417.06","43,834.02",0.94,"63,02,395","4,89,352.46","8,571.17",0.4,"41,03,06,515","3,48,65,748.36","1,76,384.03",0.93
equity_derivatives,Equity Derivatives,Futures,2024-2025,Jul-2024,2024-07-10,35697.81,537071.0,22.0,daily_table,10-Jul-2024,"5,37,071","35,697.81",-,-,"18,15,930","1,43,749.10","71,61,18,529","5,34,74,548.26","58,928.50",0.87,"76,74,459","6,08,074.01","10,362.45",0.46,"72,61,45,989","5,42,62,069.18","2,48,737.86",0.87
